5.1544952392578125,-1.5252940654754639,0,180
1.7868717908859253,-3.8452799320220947,0,180
3.004384756088257,-8.485200881958008,0,180
5.22943639755249,-12.027386665344238,0,0
-0.7534137964248657,-13.255597114562988,0,180
12.227086067199707,-13.00536823272705,0,90
13.62751293182373,-18.666927337646484,0,288
16.851566314697266,-13.367253303527832,0,290
18.667875289916992,-11.388392448425293,0,270
21.696443557739258,-12.25240707397461,0,270
25.013582229614258,-7.726072311401367,0,297
29.09191131591797,-5.388820171356201,0,270
32.092105865478516,-10.256245613098145,0,315
32.79560852050781,-2.8185622692108154,0,305
32.469215393066406,2.1323909759521484,0,315
41.76544952392578,2.13248610496521,0,308
38.441558837890625,6.948181629180908,0,348
33.86957550048828,6.789009094238281,0,90
34.591575622558594,10.815054893493652,0,90
